DATAFLOW,FREQ,DER_TYPE,DER_INSTR,DER_RISK,DER_REP_CTY,DER_SECTOR_CPY,DER_CPC,DER_SECTOR_UDL,DER_CURR_LEG1,DER_CURR_LEG2,DER_ISSUE_MAT,DER_RATING,DER_EX_METHOD,DER_BASIS,TIME_PERIOD,AVAILABILITY,COLLECTION,OBS_STATUS,OBS_CONF,OBS_VALUE
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2004,K,S,A,F,4227.165155
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2007,K,S,A,F,8022.699628
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2010,K,S,A,F,12184.921191
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2013,K,S,A,F,21564.42315
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2016,K,S,A,F,24132.922449
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,BRL,A,A,3,C,2019,K,S,A,F,37447.975429
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1992,K,S,A,F,8155.470829
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1995,K,S,A,F,20049.761864
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1998,K,S,A,F,24944.441938
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2001,K,S,A,F,23870.776198
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2004,K,S,A,F,35184.187613
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2007,K,S,A,F,55830.157308
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2010,K,S,A,F,72097.795691
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2013,K,S,A,F,98285.792334
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2016,K,S,A,F,93595.298182
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CAD,A,A,3,C,2019,K,S,A,F,152427.364638
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1992,K,S,A,F,25307.840988
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1995,K,S,A,F,33691.6961
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1998,K,S,A,F,47658.139216
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2001,K,S,A,F,29590.869864
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2004,K,S,A,F,38316.40102
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2007,K,S,A,F,80670.712547
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2010,K,S,A,F,77410.944195
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2013,K,S,A,F,106920.847427
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2016,K,S,A,F,75158.31011
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CHF,A,A,3,C,2019,K,S,A,F,135778.739739
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2001,K,S,A,F,30.338886
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2004,K,S,A,F,347.020722
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2007,K,S,A,F,10492.594857
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2010,K,S,A,F,18212.316414
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2013,K,S,A,F,60399.958151
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2016,K,S,A,F,98477.286129
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,CNY,A,A,3,C,2019,K,S,A,F,151384.442434
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1992,K,S,A,F,2542.755254
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1993,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1994,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1995,K,S,A,F,2680.323522
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1996,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1997,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1998,K,S,A,F,1722.831571
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,1999,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2000,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2001,K,S,A,F,5522.757116
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2004,K,S,A,F,5321.233104
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2007,K,S,A,F,13612.403325
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2009,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2010,K,S,A,F,8946.175608
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2011,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2012,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2013,K,S,A,F,15916.273552
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2014,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2015,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2016,K,S,A,F,14354.175656
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2017,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2018,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,DKK,A,A,3,C,2019,K,S,A,F,14648.949851
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2001,K,S,A,F,181492.415307
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2002,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2003,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2004,K,S,A,F,249839.856189
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2005,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2006,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2007,K,S,A,F,443666.734085
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2008,K,S,M,F,
BIS:BIS_DER(1.0),A,U,A,B,5J,A,1E,A,TO1,EUR,A,A,3,C,2009,K,S,M,F,
